"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7105",306.351449605069,0.0712164409952056,0.114952534521091,0.619529106442965,0.53556785339929,0.751869758920773
"8813",863.469533740918,0.0187198391313113,0.123694510567066,0.151339287778349,0.879708079010998,0.94594246784402
"57147",92.6910556495342,0.451744397245947,0.174503139381476,2.58874653400019,0.00963259675723897,NA
"55732",120.125955128947,0.294562471401913,0.171633843053569,1.71622604354304,0.0861206782803767,0.306865667697108
"2268",50.5506222594419,0.146052682346546,0.231191875721001,0.63173795312254,0.527558123520737,NA
"3075",39.4384325557406,-0.0662711387440887,0.265146973585001,-0.249941147160948,0.802632862001839,NA
"2519",445.305868319336,-0.1503284573132,0.0837496157548129,-1.79497488983478,0.0726577007247974,0.281136091410053
"2729",352.110823126789,-0.0680365926640207,0.0920251770441336,-0.7393258546125,0.459709153320709,0.704432833236151
"4800",510.765581867174,-0.221227212653772,0.0901878718965722,-2.45295967186671,0.0141686222271348,0.124869019119722
"90529",64.7929500697934,-0.00688115159030037,0.195833784390954,-0.0351377144229779,0.971969928208608,NA
"57185",349.12619951384,-0.0702660857548422,0.108395699129774,-0.648236842595738,0.516831776105917,0.741004850989736
"81887",811.322493190691,-0.349405361817011,0.124880202058739,-2.79792437917952,0.00514321525843741,0.0792871533173716
"22875",48.7839098527238,0.00786954398289696,0.270429914090228,0.0291001238134895,0.976784737052016,NA
"6405",165.493071400077,-0.00585192699515222,0.138216780625337,-0.0423387592206693,0.966228647584105,0.985819164338357
"1080",102.836464877359,0.305790282239429,0.182296108905758,1.67743724248944,0.0934570118458878,0.320086356429494
"54467",662.023630950944,0.136654318342561,0.0821256035740738,1.66396729394268,0.0961189655408984,0.324134511574029
"1595",48.3167964175422,-0.810011896550949,0.280928345190088,-2.88333986377509,0.00393482653221654,NA
"889",80.7163389149507,0.0901590149580117,0.153226740956768,0.588402614289432,0.556262083412284,NA
"5893",171.559182587318,-0.0769748309321096,0.114720199248144,-0.670978881108898,0.50223398334747,0.730874071980321
"572",32.2884065629022,-1.14268920578604,0.251230929770722,-4.54836196653364,5.40650866582332e-06,NA
"51056",702.995647351184,-0.244200419272956,0.0937589475634728,-2.60455589166716,0.00919934153171853,0.101886899296331
"26",19.7731530194431,-0.0465679567278894,0.287779581740831,-0.161818140280111,0.871449067436917,NA
"23072",24.5025331923528,-0.30658568949461,0.279473250969778,-1.09701264228598,0.272635865657088,NA
"8379",16.7457792517494,0.168511551424759,0.389487529152022,0.432649414454004,0.665269484698572,NA
"3927",1372.98913225816,-0.202467562808489,0.0896816891500178,-2.2576243236209,0.0239690908785034,0.160989353371991
"29916",111.964865028283,0.0354821533808249,0.170714452504345,0.207845046862226,0.835349958272449,0.924022641770162
"4074",751.888180090262,-0.387674480321523,0.104718305700532,-3.70206983132609,0.000213847737449777,0.0182183265448441
"90293",120.255826597539,0.0837764116540065,0.129377443603354,0.647534912738333,0.51728580646272,0.741004850989736
"56603",25.0635233657062,-0.97084208834686,0.413457704890366,-2.34810496179843,0.018869203131622,NA
"3382",116.387294124104,0.0029885404215294,0.167504826469445,0.0178415182685769,0.985765283234864,0.993815135605853
"79007",146.293571030537,-0.130921996034382,0.181664847534176,-0.720678754373502,0.471107186912239,0.710685461213369
"57679",313.606591079585,0.14968991312923,0.0963259875698745,1.55399302831591,0.120186079611568,0.365793545969147
"843",115.748201539429,0.0479070613812621,0.144089205268759,0.332481959990719,0.739525359514911,0.875230739466746
"8837",356.96415154667,-0.0934332348010582,0.124273022593269,-0.751838434853672,0.452148225271918,0.700361014966646
"7035",596.850928767843,0.013455541457383,0.0840225799987172,0.160141969665636,0.872769240768479,0.94391256863513
"55471",227.180062964791,0.0260968190050704,0.118190442988336,0.220803123714883,0.825245731237832,0.920060048103317
"10181",561.99135004791,-0.0294440033734836,0.0893644329420685,-0.329482350014698,0.741791132540324,0.876535859929629
"9108",23.9289046881378,0.154763584077371,0.297538369139944,0.520146643690782,0.602961370534577,NA
"6542",1588.64541637617,0.0963021066366921,0.0828734330946392,1.16203834016044,0.245219891564353,0.521474838378146
"381",414.019950582907,-0.0381086311183246,0.0916457533420945,-0.415825389923667,0.677537778395784,0.840466080475807
"23098",28.2945811532592,0.134128308209816,0.268231678381191,0.500046486005292,0.617042345611094,NA
"26073",636.34644074906,-0.0377735294271766,0.10928092720392,-0.345655279412944,0.729601796697904,0.870823724902304
"23129",876.65395749405,-0.000841959472920887,0.0940224372113856,-0.0089548781960199,0.992855136434568,0.996858170686708
"204",2053.82462165622,-0.253554647423458,0.0783271596299997,-3.23712296757848,0.00120741371578829,0.0408839006126469
"952",260.418472636243,0.246681791576285,0.107034032984832,2.30470425804886,0.0211831422625277,0.153301548177101
"2288",1319.79304543773,-0.271042644778369,0.106935018925118,-2.53464812091322,0.0112560329104202,0.112815884030961
"23028",1610.33808919688,0.0778001100759387,0.0596342848142077,1.30462049336765,0.19202210648957,0.459792578458261
"10180",1117.86252209276,-0.274190632419338,0.119863070007647,-2.2875322015517,0.0221647780914386,0.155997900836743
"84254",132.775411462527,-0.0905410263574022,0.138191548951339,-0.655184973643243,0.512348667703372,0.738152402303038
"5965",431.158558519412,-0.271715508879898,0.109598710387496,-2.47918527434514,0.0131682885037529,0.120651337687215
"55610",236.24762536478,0.0439313335427367,0.0941099441771146,0.466808623964945,0.64063680522953,0.817331022598976
"126393",15.7531833037848,0.5987274684423,0.406602351487545,1.4725135411831,0.14088225306904,NA
"115703",191.618972702013,0.101472326467501,0.122225292693424,0.83020726914537,0.406421606049103,0.668077655256056
"4706",430.241520071778,0.216403946891586,0.114393307300035,1.89175356495284,0.0585238228067207,0.251573606676623
"5166",321.582928359566,0.0403978643946316,0.108501571171372,0.372325155834155,0.709650771175612,0.860081553376227
"85413",39.0842117940688,0.48199444964433,0.219405019533137,2.19682508025544,0.0280329411455051,NA
"10165",575.376728886856,-0.0349363279589429,0.0845481187793153,-0.413212363129362,0.679451030952372,0.841563629941458
"7982",95.186492676583,0.353282492929301,0.197140727981287,1.79203199940925,0.0731278403190359,0.282285972015879
"996",811.313317108054,0.101640040750674,0.0749990173394866,1.35521829960246,0.175348016016394,0.440945012284825
"799",59.8848657598076,0.358645824402366,0.201419380634307,1.78059242994851,0.074979057354961,NA
"3052",257.926518009827,-0.308856013384437,0.110587906803313,-2.79285522542492,0.00522450688688331,0.0797805202600797
"1856",390.186630738006,-0.215773357982633,0.103536107356885,-2.08403969871951,0.0371565563603706,0.198369599992399
"5976",1210.62619602771,-0.0487075771313177,0.0917850632726361,-0.530669973900197,0.595647496635781,0.791129251032796
"8935",346.616261406668,0.0688759793897604,0.117080653685063,0.58827805638181,0.556345672016791,0.766959427484326
"292",2756.485600077,0.15972377825651,0.0533956312063152,2.99132671808586,0.0027776813215061,0.0580147118160586
"55013",116.947292792316,0.00428065853002265,0.138071378267583,0.0310032287917537,0.975266964708539,0.990151867159663
"3207",50.6558593402892,-0.33781318694103,0.201587479860679,-1.67576472097622,0.0937842869411982,NA
"5439",272.141855555641,-0.462411426449545,0.17690794661848,-2.61385333609,0.0089527458558299,0.100287275376955
"56919",571.238609339097,0.0210283087673884,0.0698271080669281,0.301148212342306,0.763301478248885,0.887269065741114
"3980",377.977049820858,-0.126846834296043,0.0893157947927555,-1.42020607430492,0.15554769577672,0.415382529318924
"79657",491.173090785895,-0.121034998011248,0.092861286695436,-1.30339565946588,0.192439717617206,0.460338556034065
"6296",56.8995442361791,-0.16993217778885,0.20994792540014,-0.809401557386082,0.418284206686211,NA
"81691",106.616912948176,0.368945369735525,0.19961335701711,1.84830000982299,0.0645589543245169,0.265114826384654
"57019",351.184019129867,-0.00163923496605685,0.104699289319413,-0.0156566006962658,0.987508350376445,0.994081666292695
"56928",402.615102841509,0.100665146526314,0.102790926658529,0.97931937962504,0.327422197836754,0.602669075410453
"80256",83.1560926939488,0.346419469282987,0.175191690087109,1.977373864655,0.0479993859378677,NA
"51226",80.0082009328923,0.0294540292210941,0.191243104565139,0.154013548818236,0.877599052635933,NA
"5577",164.590284641348,0.0410360192728474,0.119032875920135,0.344745255927282,0.730285892118823,0.870863742229233
"10943",247.285348583483,-0.0216977447886475,0.101964983542791,-0.212796040706874,0.831486052079986,0.922796541858168
"1387",702.938727011039,0.080622256424764,0.11373645709009,0.708851484277408,0.47841664471422,0.715378360810547
"9256",39.3521203373536,-0.188085641099236,0.229668160619204,-0.818945214661634,0.412817671519986,NA
"6936",204.535261283494,0.0948684335768913,0.119947615802587,0.790915542106553,0.428993278206938,0.684041631900936
"84058",222.533698919631,0.0883086682699247,0.104805670087592,0.842594376774846,0.399455337081504,0.663630628171886
"54677",125.785517470223,0.160154574481768,0.124323196391038,1.28821152553084,0.197672341017953,0.46579474420512
"5244",38.6904430848595,0.362168652094792,0.2239867224502,1.61692018229033,0.10589551128921,NA
"55904",974.955211266584,-0.193831449044956,0.0958735191905049,-2.02174125537005,0.0432030894340347,0.215726686161103
"57414",233.59992846843,0.561273949629827,0.158190569538782,3.54808729285361,0.000388039593280582,0.0250802301337761
"30812",33.9750488424611,0.402070157767579,0.352121170306983,1.14185170240418,0.253515667162424,NA
"25998",611.189678729541,0.159859691986884,0.0889056960781021,1.79808155201271,0.0721640852154517,0.280297164382931
"7748",391.622183586187,-0.0283024040138435,0.107355948706932,-0.263631446181948,0.792063924937698,0.902908825805667
"23077",661.458854297529,-0.112082514307251,0.0754941017211961,-1.4846525987047,0.137635874360635,0.391082390810558
"26224",240.985478568465,0.232472165142665,0.120026954655802,1.93683298730122,0.0527657621604185,0.239407917368004
"3683",68.217059228962,0.107709241056763,0.177962886365912,0.605234289329862,0.545023335464526,NA
"5164",65.9159120588115,0.540685279030722,0.216552004517577,2.4967918456134,0.0125322496682196,NA
"3675",1166.4325073723,0.110953780966979,0.0649304408940888,1.70880991164007,0.0874861661507706,0.308722539753818
"7543",548.912006872273,0.0809257000849688,0.0781716988055512,1.03523015773609,0.300561437953846,0.577572751366789
"3920",1826.22813670893,0.173530785442413,0.0874272328914007,1.98485963358771,0.0471600905541104,0.226070483445963
"3674",29.6861816146324,-0.313584702542928,0.314489617561895,-0.99712259175364,0.318705008367709,NA
"51573",453.003115825893,0.150857077607748,0.10194943540402,1.47972450273912,0.138946783778063,0.393425995350596
"55049",174.560223424187,-0.186939244763761,0.138579312333581,-1.34896934914621,0.177346811343233,0.443257912631202
"9244",133.548741423829,0.15597246229503,0.145015266650017,1.07555891112801,0.282124571967783,0.560268919767761
"114881",142.434139347434,-0.0569133816448658,0.126874504231225,-0.448580130339998,0.653734569967471,0.826056484975811
"26022",84.4332049041263,-0.191684333120274,0.19943303725842,-0.961146336411128,0.336478594257095,NA
"51087",62.8665378675115,-0.125371835459829,0.215817827673524,-0.580915102386649,0.561297673279632,NA
"9020",84.6468035610253,0.137236907584717,0.16186783148182,0.847833113771781,0.396530918687333,NA
"54972",310.436754327593,-0.155127674059698,0.106301645491704,-1.45931583036318,0.144478200307579,0.400334459739573
"163",1449.10290614762,0.100058961072786,0.0786646833062352,1.27196801496378,0.20338448389098,0.47266573523551
"10127",290.302481401113,-0.245022445031425,0.117069443288882,-2.09296668838516,0.0363521283096028,0.195833625775621
"6376",75.2082967281205,-0.256275992755659,0.171201599720257,-1.49692522251202,0.134412716419173,NA
"64847",307.95678746991,0.152635508119736,0.109118509169816,1.39880492577291,0.161871488797398,0.423093196061424
"51330",381.099216794579,-0.219715407998935,0.148260309935731,-1.48195702608593,0.1383517298834,0.392427570276746
"1750",19.1813204811408,-0.440851708653775,0.326933593278306,-1.34844420309691,0.177515554889696,NA
"4293",108.582198144165,0.157279994495413,0.149526743150262,1.05185193753173,0.292867485814548,0.570234366926802
"5898",661.817157701162,-0.0963370698874123,0.0938186024940578,-1.02684400882558,0.304493922806654,0.581258787894898
"55971",194.478255366721,-0.0533990476442931,0.124327953266154,-0.429501542022327,0.66755827192848,0.83558782536015
"80853",246.421565507774,-0.0378601987211903,0.103424661818986,-0.366065482403541,0.714316213565646,0.862007836251188
"2115",291.737778003651,-0.0207370165316837,0.133261527734337,-0.155611427275724,0.876339317013349,0.94594246784402
"55750",285.333280603197,-0.0884119904603403,0.100072543477434,-0.883478998215697,0.376977524832287,0.645161805926031
"221",311.739479877935,0.160933917686907,0.123673333078074,1.30128228682339,0.193161848019767,0.461134908914684
"57157",425.504299752914,0.180288658595713,0.102405841759458,1.76053099606558,0.0783178168072348,0.292547168012256
"9855",394.180364518478,0.0767221734687311,0.100118895953103,0.766310622369119,0.443491499332952,0.694529624051925
"10083",17.30504431056,0.0697999295235495,0.335937074757964,0.20777679740719,0.835403250228782,NA
"79017",177.784236453174,-0.293086588033914,0.152801758268224,-1.91808387125649,0.0551003772253227,0.244242292839952
"10926",620.947949222648,-0.0158902301106316,0.0937827324924976,-0.169436629625851,0.865453213730339,0.939872706222638
"6915",26.3471361628739,0.0840329469456574,0.284213982317232,0.295667884671001,0.767483725487116,NA
"3475",103.783296930216,0.432070649377593,0.179064512074491,2.41293288308211,0.0158247333216384,0.131209745251663
"1352",127.0652650024,-0.0505716741667822,0.163293645338817,-0.30969774764873,0.756790815740479,0.883938953995374
"9569",247.444754217832,-0.038379605580077,0.123605984680806,-0.310499573942044,0.756181083429764,0.883333014465945
"54623",601.800088285674,-0.465533138468096,0.143805479465787,-3.23724200355559,0.00120691014993957,0.0408839006126469
"27072",473.333470808552,0.0419709223675788,0.0772358210568666,0.543412652228773,0.58684571636113,0.785880172622063
"9912",38.6326924238285,0.00291719877525333,0.215037403540151,0.0135660063190292,0.989176225002305,NA
"60528",746.128482103951,-0.0372481363588611,0.0869472713863523,-0.428399140823501,0.668360550100841,0.835740919129432
"414",102.939791737992,-0.120091968952062,0.167791137025157,-0.715722958204022,0.474162431808263,0.713079209929057
"8228",62.7945566534654,-0.136797065919127,0.269649908429176,-0.507313600497875,0.61193479723725,NA
"79602",940.833956739458,-0.154798343644856,0.069418098596378,-2.22994214440977,0.0257512840327265,0.165782614305525
"10942",175.540697163142,0.0260437052539799,0.103844223308794,0.250795898165039,0.801971913039884,0.908254202641879
"57787",204.993707860585,-0.30704309152954,0.125684028349645,-2.44297621234232,0.0145666973796435,0.126426957060856
